date,IYR,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2019-06,72.64014434814453,264.5468444824219,25.43033218383789,45.982357025146484,23.237503051757812,24.214773178100586,69.20514678955078,36.735042572021484,48.227691650390625,29.06576156616211,24.01393699645996,82.1395034790039,56.017173767089844
2019-07,74.37067413330078,268.546630859375,25.360774993896484,47.43974304199219,22.869121551513672,24.785049438476562,69.5627212524414,38.020111083984375,49.357173919677734,29.571674346923828,23.98171615600586,80.80951690673828,56.73147964477539
2019-08,76.9248275756836,264.0502624511719,24.643512725830078,46.27196502685547,20.965187072753906,23.618179321289062,67.7213134765625,37.4364128112793,50.42853927612305,30.99452781677246,25.201946258544922,80.3306884765625,56.19573974609375
2019-09,78.37873840332031,269.18817138671875,25.42711639404297,46.37052536010742,21.790014266967773,24.690950393676758,69.76066589355469,38.025238037109375,51.311668395996094,31.305463790893555,26.27344512939453,80.24590301513672,56.91025924682617
2019-10,78.9820556640625,275.1384582519531,25.422754287719727,47.40058135986328,21.333600997924805,25.3082275390625,70.55144500732422,39.50790786743164,51.09446716308594,31.297502517700195,26.0745849609375,84.35926818847656,56.98097229003906
2019-11,78.09385681152344,285.0979309082031,26.231000900268555,49.21719741821289,21.67591667175293,26.586864471435547,73.7236099243164,41.628021240234375,51.79621505737305,30.756389617919922,25.587596893310547,88.5794448852539,57.73537063598633
2019-12,78.7635498046875,293.3816223144531,26.981847763061523,50.32843017578125,22.982149124145508,27.28058624267578,73.5753173828125,43.42661666870117,53.04591751098633,31.107213973999023,26.429561614990234,91.65785217285156,59.33069610595703
2020-01,80.02438354492188,293.2631530761719,25.316892623901367,50.591182708740234,20.455801010131836,26.553813934326172,73.25022888183594,45.160465240478516,53.21437454223633,31.557689666748047,28.21279525756836,89.21026611328125,59.28340530395508
2020-02,73.95719146728516,270.0468444824219,23.15993309020996,47.635108947753906,17.328475952148438,23.56694984436035,65.99835205078125,41.863319396972656,48.843021392822266,29.594890594482422,25.431598663330078,83.33430480957031,54.79409408569336
2020-03,59.43760681152344,236.32565307617188,19.91830062866211,41.63346862792969,11.372519493103027,18.609424591064453,53.70552444458008,38.272308349609375,46.14098358154297,25.124113082885742,22.889558792114258,80.09480285644531,46.622474670410156
2020-04,64.97384643554688,266.3351135253906,22.943193435668945,47.317596435546875,14.871152877807617,20.370256423950195,58.43809509277344,43.52956771850586,49.35145950317383,27.490644454956055,23.653779983520508,90.17672729492188,55.425987243652344
2020-05,66.14430236816406,279.0247497558594,24.5219783782959,50.83724594116211,15.168572425842285,20.92443084716797,61.587066650390625,46.6534538269043,50.173133850097656,28.082273483276367,24.65760040283203,93.14250946044922,59.03388977050781
2020-06,67.77912139892578,283.9730224609375,25.056913375854492,50.95883560180664,15.002394676208496,20.815032958984375,62.80207061767578,49.89541244506836,50.0604362487793,28.429086685180664,23.505535125732422,90.86744689941406,60.84852981567383
2020-07,70.57423400878906,300.69683837890625,26.84001922607422,54.81562805175781,14.281009674072266,21.615610122680664,65.57194519042969,52.73184585571289,53.526424407958984,29.61329460144043,25.338321685791016,95.82535552978516,65.27481842041016
2020-08,70.7376480102539,321.6845397949219,28.009496688842773,59.653133392333984,14.130395889282227,22.5421199798584,71.1299819946289,58.99683380126953,55.98505401611328,29.60512924194336,24.68018341064453,98.30430603027344,71.51168060302734
2020-09,69.08141326904297,309.6394958496094,28.43177032470703,56.131710052490234,12.066420555114746,21.77067756652832,70.6447525024414,55.84929275512695,55.047428131103516,28.978145599365234,24.947059631347656,96.16081237792969,70.17911529541016
2020-10,67.06537628173828,301.9190979003906,28.22625732421875,55.942718505859375,11.570868492126465,21.580738067626953,69.62608337402344,53.054443359375,53.46727752685547,28.057945251464844,26.207433700561523,92.67831420898438,68.26446533203125
2020-11,72.81927490234375,334.7608947753906,31.71544647216797,61.80158233642578,14.810067176818848,25.216720581054688,80.78533172607422,59.093997955322266,57.46059036254883,29.988731384277344,26.400691986083984,100.04443359375,75.08756256103516
2020-12,74.64224243164062,347.1632080078125,32.50251007080078,63.86896896362305,15.473579406738281,26.806900024414062,81.59870910644531,62.36878204345703,58.40926742553711,30.427125930786133,26.564491271972656,103.84394836425781,76.91056060791016
2021-01,74.31979370117188,343.6253967285156,31.71677017211914,63.301082611083984,16.053325653076172,26.32495880126953,78.1154556274414,61.845909118652344,55.499629974365234,30.59358024597168,26.331470489501953,105.2994384765625,77.49895477294922
2021-02,76.12374114990234,353.1801452636719,33.02334213256836,67.74009704589844,19.658384323120117,29.380290985107422,83.49701690673828,62.69015884399414,54.815521240234375,31.076292037963867,24.725736618041992,103.08415222167969,77.08755493164062
2021-03,80.5191650390625,369.21435546875,35.52994918823242,69.51905822753906,20.2424373626709,31.099748611450195,91.00080108642578,63.841575622558594,59.47386932373047,33.193782806396484,27.334810256958008,107.23568725585938,80.52552032470703
2021-04,86.86856842041016,388.7495422363281,37.44172668457031,74.00387573242188,20.378591537475586,33.118263244628906,94.21746063232422,67.15360260009766,60.57960510253906,35.950828552246094,28.478748321533203,111.4520034790039,85.72396850585938
2021-05,87.7443618774414,391.3021545410156,39.34446334838867,74.70550537109375,21.54214096069336,34.698368072509766,97.16609191894531,66.52869415283203,61.65047836303711,36.36269760131836,27.8128719329834,113.53717803955078,82.81092071533203
2021-06,89.72599029541016,400.07806396484375,37.273677825927734,76.91048431396484,22.454227447509766,33.64374542236328,94.95123291015625,71.11006927490234,61.314823150634766,37.50321578979492,27.198680877685547,116.1473388671875,85.67357635498047
2021-07,93.93326568603516,409.84490966796875,38.04804611206055,78.268798828125,20.586862564086914,33.48786544799805,95.84136962890625,73.87434387207031,62.66433334350586,39.23751449584961,28.377307891845703,121.86479949951172,86.57566833496094
2021-08,95.75523376464844,422.0419006347656,38.768070220947266,81.32735443115234,20.174205780029297,35.21177291870117,96.9077377319336,76.50377655029297,63.32155990600586,40.33731460571289,29.48279571533203,124.68666076660156,88.12071228027344
2021-09,90.36720275878906,402.37237548828125,35.98119354248047,76.22380828857422,21.976064682006836,34.56299591064453,91.01592254638672,72.0359878540039,60.70057678222656,37.815406799316406,27.68634796142578,117.8059310913086,86.23424530029297
2021-10,96.94241333007812,430.604248046875,38.71468734741211,76.40458679199219,24.245813369750977,37.07717514038086,97.20211791992188,77.92642974853516,62.82563781738281,40.68239212036133,28.99958610534668,123.83966064453125,96.66211700439453
2021-11,94.60357666015625,427.1444091796875,38.500919342041016,71.7137451171875,23.030780792236328,34.959007263183594,93.7415771484375,81.39506530761719,61.97916030883789,40.31658172607422,28.505495071411133,120.05469512939453,98.24311065673828
2021-12,103.56177520751953,446.8989562988281,41.42051696777344,74.06372833251953,23.717876434326172,36.135128021240234,98.80138397216797,84.0382308959961,68.4588623046875,44.45433807373047,31.267475128173828,130.88345336914062,98.39022827148438
2022-01,95.03711700439453,423.328857421875,38.60460662841797,70.50737762451172,28.170856475830078,36.14438247680664,94.06721496582031,78.28650665283203,67.44677734375,40.61895751953125,30.24968910217285,121.90950775146484,89.01034545898438
2022-02,90.67672729492188,410.83349609375,38.115478515625,65.263427734375,30.162307739257812,35.64468765258789,93.27349090576172,74.46812438964844,66.49681854248047,38.671241760253906,29.67308807373047,120.729736328125,85.3912124633789
2022-03,96.90133666992188,426.2768249511719,40.447731018066406,65.74473571777344,32.979042053222656,35.59836196899414,96.4787368774414,76.9591064453125,67.68135833740234,41.69730758666992,32.74284362792969,127.65741729736328,89.17120361328125
2022-04,92.89884185791016,388.8629455566406,39.01610565185547,56.45369338989258,32.42249298095703,32.0589599609375,89.13370513916016,68.48018646240234,69.24207305908203,40.213050842285156,31.335670471191406,121.41385650634766,78.50920867919922
2022-05,88.77100372314453,389.7407531738281,39.47496032714844,57.524261474609375,37.62129592895508,32.950775146484375,88.72146606445312,68.01048278808594,66.41495513916016,38.15925216674805,32.685672760009766,123.22168731689453,74.4892807006836
2022-06,82.65372467041016,357.6025695800781,34.00519561767578,52.00063705444336,31.19804573059082,29.372037887573242,82.18534851074219,61.71562576293945,64.85602569580078,35.543540954589844,31.085556030273438,120.00801849365234,66.41948699951172
2022-07,89.97733306884766,390.53326416015625,36.09817886352539,54.01280975341797,34.21269989013672,31.48271942138672,89.9955062866211,70.01751708984375,66.931640625,38.570743560791016,32.7787971496582,123.9009780883789,78.66659545898438
2022-08,84.70252990722656,374.5987548828125,34.841468811035156,52.10602951049805,35.12015151977539,30.86631965637207,87.44544982910156,65.6675033569336,65.6916732788086,36.404720306396484,32.95167541503906,116.75140380859375,75.13017272949219
2022-09,73.93395233154297,339.9685974121094,31.600183486938477,45.984432220458984,31.76311492919922,28.503211975097656,78.32408142089844,57.80899429321289,60.34906768798828,31.609750747680664,29.234394073486328,113.78746795654297,68.96469116210938
2022-10,76.26764678955078,367.5997619628906,34.420555114746094,46.29169464111328,39.69287109375,31.901809692382812,89.20663452148438,62.2330207824707,65.78437042236328,32.241764068603516,29.8011417388916,124.72367095947266,69.7296142578125
2022-11,80.97137451171875,388.03515625,38.44898223876953,49.460391998291016,40.20005798339844,34.089317321777344,96.17484283447266,66.17033386230469,69.80884552001953,34.44505310058594,31.876243591308594,130.6145782470703,70.76567840576172
2022-12,77.13861083984375,365.6734619140625,36.327083587646484,46.19389343261719,38.97438049316406,32.3096923828125,93.29939270019531,60.73756790161133,67.90476989746094,32.785400390625,31.718647003173828,128.16201782226562,62.70195007324219
2023-01,84.8350601196289,388.669677734375,39.58660888671875,53.01853942871094,40.07049560546875,34.53925323486328,96.75739288330078,66.36032104492188,67.16697692871094,36.03464126586914,31.08426856994629,125.81291961669922,72.18783569335938
2023-02,79.77738952636719,378.8974304199219,38.26782989501953,51.4976692199707,37.290103912353516,33.74567794799805,95.92139434814453,66.6336669921875,65.60940551757812,33.9217414855957,29.244142532348633,119.97322845458984,70.65376281738281
2023-03,78.23212432861328,392.9461364746094,37.884742736816406,55.95295333862305,37.29209518432617,30.52374839782715,96.5152587890625,73.8687515258789,68.37764739990234,33.421043395996094,30.67886734008789,122.61002349853516,72.81713104248047
2023-04,78.95086669921875,399.223388671875,37.83306884765625,57.8157958984375,38.32761001586914,31.49215316772461,95.3896484375,73.78071594238281,70.8762435913086,33.751853942871094,31.263532638549805,126.46465301513672,71.99908447265625
2023-05,75.77182006835938,401.0663146972656,35.2357177734375,60.07437515258789,34.48270034790039,30.153478622436523,92.38489532470703,80.3599624633789,66.51055908203125,32.222965240478516,29.427967071533203,121.06626892089844,73.82510375976562
2023-06,80.11976623535156,427.05535888671875,39.113651275634766,62.917564392089844,36.866615295410156,32.14844512939453,102.78156280517578,85.22429656982422,68.36500549316406,34.02227783203125,29.897668838500977,126.22445678710938,82.853759765625
2023-07,81.51773834228516,441.0342712402344,40.45881271362305,66.50430297851562,39.73255157470703,33.69340896606445,105.75045776367188,87.42525482177734,69.82132720947266,34.47361755371094,30.642370223999023,127.5748519897461,84.77129364013672
2023-08,79.00879669189453,433.8665466308594,39.12308120727539,65.47953033447266,40.38658142089844,32.78740310668945,103.653076171875,86.10663604736328,67.06536102294922,33.41747283935547,28.76462745666504,126.6809310913086,83.29288482666016
2023-09,73.1656494140625,413.2863464355469,37.253379821777344,63.5494270324707,41.35719299316406,31.774860382080078,97.48827362060547,80.52836608886719,63.85434341430664,30.99974822998047,27.141605377197266,122.93221282958984,78.68511962890625
2023-10,70.53453826904297,404.314453125,36.07246398925781,62.72563171386719,38.97797775268555,30.998931884765625,94.584228515625,80.5676498413086,62.972755432128906,30.11716079711914,27.49163818359375,118.92168426513672,74.34467315673828
2023-11,79.20503997802734,441.2460632324219,39.08403778076172,67.62001037597656,38.698875427246094,34.390037536621094,102.94062042236328,90.95731353759766,65.57111358642578,33.87498474121094,28.905601501464844,125.38624572753906,82.49764251708984
2023-12,86.31378936767578,461.39129638671875,40.85195541381836,70.59390258789062,38.72874450683594,36.19685363769531,110.21393585205078,94.76177215576172,67.34915924072266,36.83767318725586,29.442903518676758,130.8105926513672,87.5565414428711
2024-01,81.91358184814453,468.7396545410156,39.261619567871094,73.72234344482422,38.53011703491211,37.31356430053711,109.15037536621094,97.32183074951172,68.18132019042969,35.06291961669922,28.568870544433594,134.6472625732422,83.693115234375
2024-02,83.66043853759766,493.2016296386719,41.816654205322266,77.10338592529297,39.79120635986328,38.8346061706543,116.9917221069336,101.90040588378906,69.61190032958984,35.96408462524414,28.871061325073242,138.9059600830078,90.29866027832031
2024-03,85.21138000488281,509.3303527832031,44.521507263183594,79.55269622802734,43.9638557434082,40.70083999633789,122.16381072998047,102.70481872558594,71.92342376708984,36.5977783203125,30.773666381835938,142.20877075195312,90.24018096923828
2024-04,78.29210662841797,488.7943420410156,42.479713439941406,75.85076141357422,43.54941177368164,39.000144958496094,117.85761260986328,96.78723907470703,71.11338806152344,33.50553894042969,31.284603118896484,135.08531188964844,86.18184661865234
2024-05,82.14984130859375,513.517333984375,43.869659423828125,81.11140441894531,43.400390625,40.23701858520508,119.78765869140625,103.63684844970703,72.84648132324219,35.227569580078125,34.08775329589844,138.32940673828125,86.35362243652344
2024-06,83.6912612915039,531.6343994140625,42.52796936035156,83.67012023925781,42.7866325378418,39.882164001464844,118.6031265258789,111.75720977783203,72.67520904541016,35.92214584350586,32.19839096069336,140.85250854492188,89.7015609741211
2024-07,90.07255554199219,538.0720825195312,44.37240982055664,83.79710388183594,43.753623962402344,42.433616638183594,124.43255615234375,108.08679962158203,73.88044738769531,38.52207565307617,34.39567184448242,144.60214233398438,92.20474243164062
2024-08,94.93721008300781,550.6443481445312,45.40298080444336,85.29156494140625,42.847660064697266,44.37388229370117,127.93603515625,108.84261322021484,78.30284881591797,40.72921371459961,36.04953384399414,151.91778564453125,92.02277374267578
2024-09,97.84525299072266,562.2103881835938,46.621456146240234,88.5680160522461,41.554473876953125,44.12588119506836,132.2373046875,111.72534942626953,79.18643951416016,42.06949996948242,38.42987060546875,149.39979553222656,98.74224090576172
2024-10,94.42589569091797,557.1934204101562,45.17511749267578,90.1747817993164,41.928367614746094,45.25531768798828,130.66537475585938,109.98335266113281,76.43876647949219,40.685081481933594,38.0159797668457,142.46424865722656,97.02730560302734
2024-11,98.26785278320312,590.4209594726562,45.84749221801758,96.40589141845703,45.21297073364258,49.987266540527344,140.5851287841797,115.66958618164062,79.3963394165039,42.380287170410156,39.452701568603516,142.98806762695312,109.54934692382812
2024-12,90.12220764160156,576.2152709960938,40.91291427612305,95.09467315673828,40.88175964355469,47.25725173950195,129.29164123535156,115.25933074951172,75.56721496582031,38.71427536010742,36.30670166015625,134.04745483398438,110.76910400390625
